pickup_datetime,Pickup_longitude,Pickup_latitude
4/23/14 20:52,-73.990028,40.733208
5/16/14 23:47,-73.96016,40.762355
6/27/14 14:16,-73.992336,40.740169
7/3/14 13:24,-74.011287,40.716559
9/14/14 14:24,-73.948132,40.829735
8/18/14 1:53,-73.991712,40.7498
8/30/14 22:17,-73.995837,40.759247
6/2/14 22:55,-73.992718,40.750128
5/14/14 16:43,-73.953822,40.781794
9/8/14 22:56,-73.989833,40.729653
8/12/14 21:12,-73.985668,40.731466
7/6/14 5:02,-73.958408,40.768691
4/13/14 15:20,-73.979703,40.776408
4/11/14 22:33,-73.974743,40.760942
7/18/14 20:01,-73.988703,40.777893
7/29/14 20:49,-74.011337,40.703395
6/29/14 14:18,-73.874427,40.774007
6/30/14 16:10,-73.942123,40.761895
4/16/14 15:33,-73.98222,40.775312
7/25/14 21:11,-73.948599,40.782334
4/25/14 19:48,-73.98618,40.75643
7/27/14 20:09,-74.002319,40.750258
7/22/14 21:31,-73.981348,40.767672
9/27/14 10:14,-73.922278,40.743787
9/15/14 11:10,-73.969671,40.761158
7/2/14 8:51,-74.003184,40.723057
9/18/14 18:48,-74.008275,40.737607
6/30/14 9:54,-73.954592,40.789432
6/30/14 8:34,-73.980628,40.783122
4/1/14 15:36,-73.957293,40.782957
6/6/14 2:56,-73.981297,40.730837
5/13/14 18:52,-73.98676,40.734932
4/15/14 22:44,-73.984873,40.742252
8/20/14 1:04,-73.95749,40.672
8/27/14 18:39,-73.982468,40.776514
4/17/14 11:37,-73.98266,40.76157
8/8/14 14:38,-73.980508,40.785244
7/10/14 18:39,-73.994473,40.728202
8/4/14 23:17,-74.003335,40.74905
6/29/14 1:48,-73.985652,40.718035
4/25/14 12:41,-73.781802,40.644762
7/21/14 12:14,-74.004168,40.738082
5/1/14 13:20,-73.970986,40.75926
9/28/14 2:49,-73.992862,40.724102
4/10/14 13:21,-73.978325,40.757512
6/24/14 17:34,-73.967382,40.763347
9/11/14 12:54,-73.863668,40.769633
4/26/14 0:36,-73.944428,40.714943
6/17/14 0:24,-73.776782,40.645352
5/12/14 18:25,-73.958603,40.76484
5/9/14 20:50,-73.964962,40.759702
8/15/14 9:07,-73.971022,40.782922
4/10/14 18:27,-73.978148,40.729185
6/2/14 23:45,-73.991213,40.727898
8/8/14 19:06,-73.990313,40.750823
5/8/14 8:53,-74.005346,40.71862
6/23/14 19:45,-73.971105,40.787841
5/10/14 20:24,-73.997113,40.716692
4/30/14 12:11,-73.932907,40.75877
4/12/14 1:02,-73.984997,40.762775
6/7/14 23:08,-73.990742,40.756455
7/10/14 19:37,-73.979603,40.732636
8/14/14 1:30,-73.987795,40.756372
5/28/14 17:48,-73.952005,40.773285
8/9/14 5:45,-73.988885,40.71888
8/15/14 13:05,-73.986588,40.740347
9/15/14 13:57,-73.94972,40.77247
7/1/14 15:13,-73.87097,40.773712
8/16/14 17:22,-73.974331,40.762628
8/13/14 19:51,-73.976705,40.750035
5/9/14 3:48,-73.939543,40.725543
4/23/14 16:57,-73.804297,40.680132
7/9/14 11:44,-73.961345,40.7677
9/13/14 1:56,-73.98398,40.76728
8/10/14 2:35,-74.004037,40.737899
4/2/14 9:03,-73.963693,40.770997
6/3/14 7:11,-73.863747,40.769895
6/3/14 21:11,-73.957073,40.775064
7/16/14 8:36,-73.984035,40.755406
9/25/14 20:36,-73.995467,40.723217
5/12/14 22:50,-73.873175,40.774075
4/1/14 10:03,-74.002368,40.734222
9/11/14 20:01,-73.9869,40.742553
9/13/14 19:12,-73.992292,40.75041
8/15/14 7:44,-73.948633,40.782268
7/10/14 18:14,-73.962675,40.775678
8/4/14 20:46,-73.984524,40.75874
6/16/14 8:35,-73.99116,40.77006
7/2/14 16:18,-73.985685,40.754571
5/23/14 11:28,-73.981178,40.767793
8/29/14 12:57,-73.982472,40.710805
6/4/14 16:23,-73.982017,40.752047
8/14/14 15:15,-74.008815,40.718254
8/23/14 1:12,-73.997075,40.737672
8/25/14 22:19,-73.865856,40.770862
4/18/14 20:20,-73.955492,40.779626
9/16/14 18:54,-74.00007,40.75857
8/22/14 1:26,-73.98387,40.732
4/6/14 1:50,-73.97844,40.745962
8/8/14 6:29,-73.98942,40.756688
8/8/14 23:55,-73.978043,40.725231
6/6/14 22:41,-73.973179,40.759996
7/3/14 20:38,-74.00316,40.731652
7/3/14 14:50,-73.993512,40.74181
4/10/14 10:48,-73.947923,40.774857
9/2/14 8:08,-73.98325,40.744465
7/10/14 6:22,-73.944045,40.809847
5/15/14 7:38,-73.953188,40.785717
8/28/14 1:02,-73.995419,40.744133
6/30/14 14:57,-73.977477,40.787465
4/2/14 20:03,-73.988297,40.75918
6/20/14 23:13,-73.980028,40.753376
9/12/14 18:04,-73.959092,40.778102
4/14/14 9:01,-73.976137,40.733448
9/29/14 10:38,-73.862918,40.769051
5/12/14 15:07,-73.937735,40.797172
9/5/14 1:47,-74.005634,40.745378
4/8/14 14:01,-73.921142,40.74375
8/4/14 19:32,-73.997247,40.745713
6/19/14 16:30,-73.961715,40.718577
6/11/14 2:07,-73.990105,40.744387
7/14/14 14:50,-73.981171,40.75883
5/6/14 21:13,-73.990642,40.730842
8/15/14 12:40,-74.008172,40.704967
9/5/14 11:50,-73.994475,40.690323
5/12/14 9:27,-74.008932,40.713802
8/4/14 21:51,-74.006718,40.739782
6/26/14 7:08,-73.936419,40.805575
9/10/14 9:27,-73.980181,40.751196
9/2/14 23:51,-73.987842,40.728112
5/17/14 3:20,-74.00393,40.751907
4/25/14 11:40,-73.962843,40.758552
5/1/14 1:31,-73.956132,40.771852
4/22/14 22:06,-73.974862,40.756632
8/17/14 2:46,-73.965187,40.759622
7/19/14 19:20,-73.980394,40.755083
5/15/14 21:05,-73.96616,40.758502
5/23/14 15:42,-73.989085,40.752942
4/2/14 8:06,-73.988481,40.764126
5/20/14 6:38,-73.947785,40.783517
4/9/14 12:01,-73.99367,40.752132
9/7/14 17:22,-73.96656,40.76249
5/29/14 20:40,-73.959097,40.762477
7/17/14 12:51,-74.00084,40.7181
7/1/14 21:52,-73.964943,40.76649
7/6/14 21:16,-73.980212,40.757595
8/3/14 12:18,-73.982967,40.738952
5/20/14 19:19,-73.99394,40.718024
5/5/14 14:22,-73.969132,40.763735
9/8/14 18:47,-73.960058,40.758582
9/11/14 14:03,-73.966108,40.762515
5/4/14 1:26,-73.989457,40.735875
7/4/14 1:47,-73.987557,40.770404
4/13/14 0:29,-73.967707,40.755825
5/28/14 9:53,-73.972853,40.782588
5/27/14 0:51,-73.96813,40.75541
4/15/14 20:47,-73.99933,40.718785
5/17/14 20:52,-74.01215,40.702812
9/20/14 17:06,-73.997469,40.736574
8/26/14 10:31,0,0
4/21/14 15:35,-73.966287,40.75899
4/1/14 5:46,-73.992189,40.754007
4/5/14 18:21,-73.997926,40.716922
9/17/14 16:21,-73.975593,40.789425
6/10/14 10:08,-74.00853,40.714527
9/27/14 14:53,-73.985245,40.761127
5/23/14 2:06,-73.972617,40.793657
5/10/14 17:04,-73.966278,40.770746
4/7/14 10:33,-73.956593,40.778363
4/22/14 12:12,-73.962208,40.77909
5/5/14 20:17,-73.988747,40.757822
4/29/14 20:45,-73.986633,40.766828
4/21/14 7:17,-73.97846,40.745165
8/16/14 22:08,-73.978985,40.688132
5/29/14 21:18,-73.988122,40.728767
4/11/14 0:45,-73.979803,40.74363
4/25/14 23:48,-73.986435,40.722037
5/10/14 15:13,-74.002953,40.760315
9/25/14 20:30,-73.95828,40.76857
9/25/14 20:52,-73.962398,40.767177
7/16/14 19:23,-73.947436,40.788023
6/9/14 15:57,-73.98674,40.740602
5/3/14 13:20,-73.77889,40.646658
8/20/14 15:53,-73.986015,40.752625
4/9/14 21:20,-73.98687,40.729652
4/30/14 11:37,-73.987415,40.719988
8/7/14 7:03,-73.984097,40.725357
8/16/14 2:18,-74.008,40.73821
9/4/14 10:40,-73.862767,40.768807
6/18/14 22:28,-74.000214,40.742986
6/4/14 12:41,-73.961759,40.757539
8/23/14 14:29,-73.997291,40.746992
4/10/14 8:21,-73.97593,40.744685
4/15/14 22:23,-73.987418,40.73296
9/12/14 1:10,-73.981812,40.77853
5/22/14 18:04,-74.011537,40.709754
6/13/14 16:12,-73.977258,40.758493
8/15/14 11:21,-74.0049,40.73328
5/29/14 23:50,-73.979822,40.760417
5/18/14 17:41,-73.939076,40.80502
9/21/14 19:42,-73.982935,40.739559
4/12/14 18:17,-73.95964,40.771156
7/18/14 23:10,-73.965075,40.755435
6/12/14 8:04,-73.955865,40.767977
4/24/14 10:38,-73.962182,40.770725
6/1/14 12:34,-73.78081,40.646472
7/29/14 9:16,-73.958833,40.767927
4/17/14 8:49,-73.995172,40.744795
6/25/14 20:20,-73.984267,40.744329
6/23/14 7:04,-73.947879,40.714708
6/5/14 21:29,-73.977488,40.752915
5/16/14 7:36,-74.0019,40.750921
6/28/14 10:40,-73.975403,40.789931
6/7/14 6:36,-74.009031,40.715876
6/24/14 7:47,-73.96143,40.77181
6/12/14 19:50,-73.936533,40.799019
6/11/14 6:57,-74.004895,40.71602
6/15/14 12:20,-74.004189,40.721853
9/21/14 15:37,-73.874509,40.774069
5/28/14 22:18,-73.984517,40.774162
6/22/14 23:06,-74.00362,40.743367
6/15/14 20:31,-73.985896,40.742625
5/13/14 7:57,-73.987985,40.77477
7/1/14 21:20,-74.005307,40.733392
6/7/14 8:50,-73.961093,40.761582
8/22/14 22:34,-73.970378,40.752347
7/7/14 18:16,-73.981013,40.764296
9/11/14 21:38,-73.972804,40.785624
4/30/14 0:55,-73.871227,40.773977
4/4/14 14:26,-73.970146,40.756168
9/28/14 18:16,-73.992927,40.749507
8/6/14 18:40,-73.982067,40.778477
8/31/14 17:09,-73.97733,40.766067
5/30/14 20:27,-73.95215,40.768965
4/11/14 7:14,-74.006577,40.733281
4/17/14 15:48,-73.984884,40.754767
8/1/14 17:42,-73.962442,40.7727
5/23/14 16:13,-73.980742,40.734002
7/13/14 1:00,-73.982467,40.765212
5/3/14 10:14,-73.992925,40.712447
7/21/14 11:16,-74.01504,40.715735
7/2/14 23:05,-73.990915,40.717965
7/29/14 19:33,-73.980863,40.740362
9/11/14 9:43,-73.986387,40.734097
5/14/14 4:33,-73.993573,40.735767
4/23/14 16:03,-73.967712,40.762752
6/20/14 13:18,-73.975258,40.761022
6/28/14 10:42,-73.978942,40.740652
6/21/14 19:23,-73.974051,40.764713
6/20/14 7:12,-74.006068,40.735394
5/16/14 12:28,-73.874469,40.774134
7/25/14 23:57,-73.989987,40.739345
9/15/14 22:00,-73.986431,40.762445
5/7/14 14:55,-74.005144,40.719338
5/18/14 14:23,-73.949966,40.772119
7/21/14 19:52,-73.955556,40.767264
8/21/14 23:17,-73.941962,40.70081
9/30/14 14:32,-73.97972,40.727446
6/17/14 13:16,-73.96374,40.76546
6/22/14 9:07,-73.990362,40.75736
8/2/14 23:32,-73.982605,40.77737
8/28/14 12:42,-74.006265,40.733696
5/3/14 2:03,-73.993257,40.715525
5/17/14 3:18,-73.9743,40.751027
9/30/14 19:27,-73.974802,40.750635
8/1/14 18:59,-74.01012,40.720527
6/10/14 22:50,-73.866013,40.770727
9/6/14 0:28,-73.975612,40.786867
5/2/14 20:58,-73.968329,40.757692
6/7/14 1:10,-73.964522,40.76038
5/5/14 21:55,-73.991755,40.726195
5/2/14 1:48,-73.961805,40.7768
8/25/14 13:48,-73.96969,40.785344
6/21/14 0:58,-73.98299,40.756592
7/12/14 1:26,-73.99276,40.75355
9/14/14 13:45,-73.978793,40.762659
6/1/14 0:38,-73.99377,40.724732
7/16/14 7:17,-73.987345,40.723991
9/25/14 18:50,-73.955487,40.77939
4/12/14 15:13,-73.969246,40.76389
5/30/14 23:55,-73.952543,40.76867
6/30/14 19:29,-73.95501,40.789097
9/27/14 17:59,-73.982497,40.739652
7/26/14 0:04,-73.979345,40.755577
9/24/14 19:15,-73.994285,40.751102
5/12/14 0:01,-73.999863,40.728564
4/1/14 17:39,-73.978018,40.734198
7/9/14 13:49,-73.952742,40.786202
4/21/14 22:19,-73.990887,40.755383
5/2/14 21:52,-73.992492,40.743437
5/22/14 9:14,-73.999033,40.7548
6/25/14 21:57,-73.984657,40.764012
7/2/14 2:48,-74.010078,40.729799
4/25/14 10:52,-73.996303,40.724041
6/4/14 16:30,-73.986708,40.761277
4/9/14 9:47,-73.962992,40.775264
7/20/14 13:48,-73.991462,40.754967
8/24/14 14:51,-73.989312,40.757747
4/23/14 19:31,-74.010298,40.720723
4/5/14 18:36,-73.988002,40.764905
5/25/14 20:38,-74.005205,40.740997
4/10/14 0:36,-73.975187,40.76189
8/11/14 11:47,-73.982495,40.761462
7/1/14 9:00,-73.99889,40.734202
4/24/14 9:59,-73.972877,40.74455
8/14/14 17:54,-73.972659,40.758827
8/18/14 20:38,-73.962438,40.778662
7/26/14 20:15,-73.998795,40.734097
8/14/14 19:29,-73.978248,40.751322
5/31/14 9:28,-74.015853,40.715627
8/12/14 18:01,-73.991151,40.729916
9/3/14 11:44,-73.97395,40.75056
9/4/14 8:32,-74.012287,40.70506
6/25/14 20:23,-73.971897,40.791862
7/11/14 6:50,-73.987968,40.743925
8/4/14 17:29,-73.97338,40.757592
5/12/14 9:54,-74.014387,40.71704
9/3/14 0:52,-73.978125,40.748357
4/25/14 2:15,-73.99421,40.7459
5/17/14 11:36,-73.976297,40.791185
6/21/14 18:56,-73.995185,40.736712
4/22/14 22:59,-74.010568,40.713309
4/17/14 12:03,-74.009089,40.713692
8/30/14 0:28,-73.980379,40.765291
9/18/14 8:36,-73.963552,40.774225
5/11/14 22:15,-73.972078,40.797067
5/5/14 14:18,-73.971462,40.765732
6/7/14 6:32,-74.108024,40.986185
9/29/14 21:48,-73.96986,40.760082
7/3/14 21:16,-73.996732,40.725298
6/28/14 10:57,-73.989347,40.730077
8/22/14 17:37,-73.98834,40.747094
7/21/14 18:28,-73.991197,40.735085
4/27/14 20:25,-73.87099,40.773737
6/2/14 18:26,-73.970713,40.761878
8/4/14 18:20,-74.002137,40.740272
